entry_number,pmid,title,details,author,url
16742,31549212,Differentiation of prostate cancer and benign prostatic hyperplasia: comparisons of the histogram analysis of intravoxel incoherent motion and monoexponential model with in-bore MR-guided biopsy as pathological reference,Abdom Radiol (NY). 2020 Oct;45(10):3265-3277. doi: 10.1007/s00261-019-02227-5.,Cui Y,https://www.ncbi.nlm.nih.gov/pubmed/31549212
16743,32724081,Cancer-associated fibroblasts stimulate primary tumor growth and metastatic spread in an orthotopic prostate cancer xenograft model,Sci Rep. 2020 Jul 28;10(1):12575. doi: 10.1038/s41598-020-69424-x.,Linxweiler J,https://www.ncbi.nlm.nih.gov/pubmed/32724081
16744,32594578,Value of extra-target prostate biopsy for the detection of magnetic resonance imaging-missed adverse pathology according to the Prostate Imaging Reporting and Data System scores: Spatial analysis using magnetic resonance-ultrasound fusion images,Int J Urol. 2020 Sep;27(9):760-766. doi: 10.1111/iju.14295. Epub 2020 Jun 27.,Matsuoka Y,https://www.ncbi.nlm.nih.gov/pubmed/32594578
16745,32389459,Negative Biopsy Histology in Men With PI-RADS Score 5 in Daily Clinical Practice: Incidence of Granulomatous Prostatitis,Clin Genitourin Cancer. 2020 Dec;18(6):e684-e687. doi: 10.1016/j.clgc.2020.04.001. Epub 2020 Apr 14.,Pepe P,https://www.ncbi.nlm.nih.gov/pubmed/32389459
16746,32972894,Can the Use of Serial Multiparametric Magnetic Resonance Imaging During Active Surveillance of Prostate Cancer Avoid the Need for Prostate Biopsies?-A Systematic Diagnostic Test Accuracy Review,Eur Urol Oncol. 2021 Jun;4(3):426-436. doi: 10.1016/j.euo.2020.09.002. Epub 2020 Sep 21.,Hettiarachchi D,https://www.ncbi.nlm.nih.gov/pubmed/32972894
16747,32529956,Two new Cu(II)-based coordination polymers: inhibitory activity on prostate cancer by reducing EGF-R expression and HIPPO signaling pathway activation,J Biomater Sci Polym Ed. 2020 Sep;31(13):1741-1755. doi: 10.1080/09205063.2020.1775057. Epub 2020 Jun 12.,Wang XY,https://www.ncbi.nlm.nih.gov/pubmed/32529956
16748,32006051,Clinical application of immune checkpoints in targeted immunotherapy of prostate cancer,Cell Mol Life Sci. 2020 Oct;77(19):3693-3710. doi: 10.1007/s00018-020-03459-1. Epub 2020 Jan 31.,Jafari S,https://www.ncbi.nlm.nih.gov/pubmed/32006051
16749,33154308,High expression of lncRNA SNHG1 in prostate cancer patients and inhibition of SNHG1 suppresses cell proliferation and promotes apoptosis,Indian J Pathol Microbiol. 2020 Oct-Dec;63(4):575-580. doi: 10.4103/IJPM.IJPM_612_19.,Tang Q,https://www.ncbi.nlm.nih.gov/pubmed/33154308
16751,32539712,"Comparative performance and external validation of the multivariable PREDICT Prostate tool for non-metastatic prostate cancer: a study in 69,206 men from Prostate Cancer data Base Sweden (PCBaSe)",BMC Med. 2020 Jun 16;18(1):139. doi: 10.1186/s12916-020-01606-w.,Thurtle D,https://www.ncbi.nlm.nih.gov/pubmed/32539712
16752,33070560,External Validation of the Long Short-Term Memory Artificial Neural Network-Based SCaP Survival Calculator for Prediction of Prostate Cancer Survival,Cancer Res Treat. 2021 Apr;53(2):558-566. doi: 10.4143/crt.2020.637. Epub 2020 Oct 6.,Lim B,https://www.ncbi.nlm.nih.gov/pubmed/33070560
16754,32448502,Examining the association of health literacy and numeracy with prostate-related knowledge and prostate cancer treatment regret,Urol Oncol. 2020 Aug;38(8):682.e11-682.e19. doi: 10.1016/j.urolonc.2020.04.007. Epub 2020 May 21.,Joyce DD,https://www.ncbi.nlm.nih.gov/pubmed/32448502
16755,32735712,Adding carboplatin to chemotherapy regimens for metastatic castrate-resistant prostate cancer in postsecond generation hormone therapy setting: Impact on treatment response and survival outcomes,Prostate. 2020 Oct;80(14):1216-1222. doi: 10.1002/pros.24048. Epub 2020 Jul 31.,Ahmed ME,https://www.ncbi.nlm.nih.gov/pubmed/32735712
16756,31929198,Prostate volume does not provide additional predictive value to prostate health index for prostate cancer or clinically significant prostate cancer: results from a multicenter study in China,Asian J Androl. 2020 Sep-Oct;22(5):539-543. doi: 10.4103/aja.aja_136_19.,Huang D,https://www.ncbi.nlm.nih.gov/pubmed/31929198
16757,33144873,Evaluation of Multimodal Algorithms for the Segmentation of Multiparametric MRI Prostate Images,Comput Math Methods Med. 2020 Oct 20;2020:8861035. doi: 10.1155/2020/8861035. eCollection 2020.,Nai YH,https://www.ncbi.nlm.nih.gov/pubmed/33144873
16758,32499554,Prognosis of prostate cancer and bone metastasis pattern of patients: a SEER-based study and a local hospital based study from China,Sci Rep. 2020 Jun 4;10(1):9104. doi: 10.1038/s41598-020-64073-6.,Liu D,https://www.ncbi.nlm.nih.gov/pubmed/32499554
16759,32855410,Caveolin-1-mediated sphingolipid oncometabolism underlies a metabolic vulnerability of prostate cancer,Nat Commun. 2020 Aug 27;11(1):4279. doi: 10.1038/s41467-020-17645-z.,Vykoukal J,https://www.ncbi.nlm.nih.gov/pubmed/32855410
16761,31980309,"The New Surveillance, Epidemiology, and End Results Prostate with Watchful Waiting Database: Opportunities and Limitations",Eur Urol. 2020 Sep;78(3):335-344. doi: 10.1016/j.eururo.2020.01.009. Epub 2020 Jan 21.,Jeong CW,https://www.ncbi.nlm.nih.gov/pubmed/31980309
16764,32931774,Mitochondria membrane transformations in colon and prostate cancer and their biological implications,Biochim Biophys Acta Biomembr. 2021 Jan 1;1863(1):183471. doi: 10.1016/j.bbamem.2020.183471. Epub 2020 Sep 12.,Zichri SB,https://www.ncbi.nlm.nih.gov/pubmed/32931774
16765,32055002,Survival outcomes and risk group validation from SWOG S0925: a randomized phase II study of cixutumumab in new metastatic hormone-sensitive prostate cancer,Prostate Cancer Prostatic Dis. 2020 Sep;23(3):486-493. doi: 10.1038/s41391-020-0210-x. Epub 2020 Feb 13.,Wong RL,https://www.ncbi.nlm.nih.gov/pubmed/32055002
16766,32597106,Can multiparametric ultrasound improve cognitive MRI/TRUS fusion prostate biopsy,Arch Ital Urol Androl. 2020 Jun 23;92(2). doi: 10.4081/aiua.2020.2.89.,Pepe P,https://www.ncbi.nlm.nih.gov/pubmed/32597106
16767,33242160,Affirming Care for Sexual and Gender Minority Prostate Cancer Survivors: Results from an Online Training,J Cancer Educ. 2022 Aug;37(4):1137-1143. doi: 10.1007/s13187-020-01930-y. Epub 2020 Nov 26.,Pratt-Chapman ML,https://www.ncbi.nlm.nih.gov/pubmed/33242160
16768,32819446,Breast and prostate cancers harbor common somatic copy number alterations that consistently differ by race and are associated with survival,BMC Med Genomics. 2020 Aug 20;13(1):116. doi: 10.1186/s12920-020-00765-2.,Chen Y,https://www.ncbi.nlm.nih.gov/pubmed/32819446
16769,32856605,Asian Race and Risk of Prostate Cancer: Results from the REDUCE Study,Cancer Epidemiol Biomarkers Prev. 2020 Nov;29(11):2165-2170. doi: 10.1158/1055-9965.EPI-20-0646. Epub 2020 Aug 20.,Vidal AC,https://www.ncbi.nlm.nih.gov/pubmed/32856605
16770,32503813,Diversity of Enrollment in Prostate Cancer Clinical Trials: Current Status and Future Directions,Cancer Epidemiol Biomarkers Prev. 2020 Jul;29(7):1374-1380. doi: 10.1158/1055-9965.EPI-19-1616. Epub 2020 Jun 5.,Rencsok EM,https://www.ncbi.nlm.nih.gov/pubmed/32503813
16771,32783772,Enzalutamide for the treatment of nonmetastatic castration-resistant prostate cancer,Expert Opin Pharmacother. 2020 Dec;21(17):2091-2099. doi: 10.1080/14656566.2020.1803281. Epub 2020 Aug 12.,Altavilla A,https://www.ncbi.nlm.nih.gov/pubmed/32783772
16772,32740863,A radiomics machine learning-based redefining score robustly identifies clinically significant prostate cancer in equivocal PI-RADS score 3 lesions,Abdom Radiol (NY). 2020 Dec;45(12):4223-4234. doi: 10.1007/s00261-020-02678-1. Epub 2020 Aug 1.,Hou Y,https://www.ncbi.nlm.nih.gov/pubmed/32740863
16773,32662187,Considerations for the use of gonadotropin-releasing hormone agonists and antagonists in patients with prostate cancer,Int J Urol. 2020 Oct;27(10):830-837. doi: 10.1111/iju.14303. Epub 2020 Jul 13.,Van Poppel H,https://www.ncbi.nlm.nih.gov/pubmed/32662187
16774,33002843,Influence of deprivation and rurality on patient-reported outcomes of men living with and beyond prostate cancer diagnosis in the UK: A population-based study,Cancer Epidemiol. 2020 Dec;69:101830. doi: 10.1016/j.canep.2020.101830. Epub 2020 Sep 28.,Smith L,https://www.ncbi.nlm.nih.gov/pubmed/33002843
16775,32719332,Stabilization of ADAM9 by N-?-acetyltransferase 10 protein contributes to promoting progression of androgen-independent prostate cancer,Cell Death Dis. 2020 Jul 27;11(7):591. doi: 10.1038/s41419-020-02786-2.,Lin YW,https://www.ncbi.nlm.nih.gov/pubmed/32719332
16776,32663466,"Prostate Cancer 2020: ""The Times They Are a'Changing""",Cancer Cell. 2020 Jul 13;38(1):25-27. doi: 10.1016/j.ccell.2020.06.008.,Paschalis A,https://www.ncbi.nlm.nih.gov/pubmed/32663466
16777,33368738,Measuring psychosocial outcomes of men living with prostate cancer: feasibility of regular assessment of patient-reported outcomes,Eur J Cancer Care (Engl). 2021 Jul;30(4):e13393. doi: 10.1111/ecc.13393. Epub 2020 Dec 26.,Ettridge K,https://www.ncbi.nlm.nih.gov/pubmed/33368738
16780,32755155,The Negative Predictive Value of a PI-RADS Version 2 Score of 1 on Prostate MRI and the Factors Associated With a False-Negative MRI Study,AJR Am J Roentgenol. 2020 Sep;215(3):667-672. doi: 10.2214/AJR.20.22784. Epub 2020 Jul 1.,Ma HY,https://www.ncbi.nlm.nih.gov/pubmed/32755155
16781,33159431,Comparison of biopsy under-sampling and annual progression using hidden markov models to learn from prostate cancer active surveillance studies,Cancer Med. 2020 Dec;9(24):9611-9619. doi: 10.1002/cam4.3549. Epub 2020 Nov 6.,Li W,https://www.ncbi.nlm.nih.gov/pubmed/33159431
16782,32519915,Risk Factors for Biopsy Reclassification over Time in Men on Active Surveillance for Early Stage Prostate Cancer,J Urol. 2020 Dec;204(6):1216-1221. doi: 10.1097/JU.0000000000001186. Epub 2020 Jun 10.,Lonergan PE,https://www.ncbi.nlm.nih.gov/pubmed/32519915
16783,32409115,A Germline Variant at 8q24 Contributes to Familial Clustering of Prostate Cancer in Men of African Ancestry,Eur Urol. 2020 Sep;78(3):316-320. doi: 10.1016/j.eururo.2020.04.060. Epub 2020 May 12.,Darst BF,https://www.ncbi.nlm.nih.gov/pubmed/32409115
16785,32776718,High B7-H3 expression is linked to increased risk of prostate cancer progression,Pathol Int. 2020 Oct;70(10):733-742. doi: 10.1111/pin.12999. Epub 2020 Aug 10.,Bonk S,https://www.ncbi.nlm.nih.gov/pubmed/32776718
16787,33031638,The FABP12/PPAR? pathway promotes metastatic transformation by inducing epithelial-to-mesenchymal transition and lipid-derived energy production in prostate cancer cells,Mol Oncol. 2020 Dec;14(12):3100-3120. doi: 10.1002/1878-0261.12818. Epub 2020 Oct 23.,Liu RZ,https://www.ncbi.nlm.nih.gov/pubmed/33031638
16788,32985040,Using biomarkers in patients with positive multiparametric magnetic resonance imaging: 4Kscore predicts the presence of cancer outside the index lesion,Int J Urol. 2021 Jan;28(1):47-52. doi: 10.1111/iju.14385. Epub 2020 Sep 27.,Falagario UG,https://www.ncbi.nlm.nih.gov/pubmed/32985040
16789,33348972,Primitive small cell carcinoma of the prostate. Case report and revision of the literature,Arch Ital Urol Androl. 2020 Dec 21;92(4). doi: 10.4081/aiua.2020.4.390.,Pepe P,https://www.ncbi.nlm.nih.gov/pubmed/33348972
16790,32700021,Test-retest repeatability of a deep learning architecture in detecting and segmenting clinically significant prostate cancer on apparent diffusion coefficient (ADC) maps,Eur Radiol. 2021 Jan;31(1):379-391. doi: 10.1007/s00330-020-07065-4. Epub 2020 Jul 23.,Hiremath A,https://www.ncbi.nlm.nih.gov/pubmed/32700021
16791,32878811,Phase I Study of LFA102 in Patients With Advanced Breast Cancer or Castration-resistant Prostate Cancer,Anticancer Res. 2020 Sep;40(9):5229-5235. doi: 10.21873/anticanres.14526.,Minami H,https://www.ncbi.nlm.nih.gov/pubmed/32878811
16794,33095939,A phase II randomized placebo-controlled trial of pomegranate fruit extract in men with localized prostate cancer undergoing active surveillance,Prostate. 2021 Jan;81(1):41-49. doi: 10.1002/pros.24076. Epub 2020 Oct 23.,Jarrard D,https://www.ncbi.nlm.nih.gov/pubmed/33095939
16795,33184097,Impact of clinical versus radiographic progression on clinical outcomes in metastatic castration-resistant prostate cancer,ESMO Open. 2020 Nov;5(6):e000943. doi: 10.1136/esmoopen-2020-000943.,Rao A,https://www.ncbi.nlm.nih.gov/pubmed/33184097
16797,32771334,"Performing Precise Biopsy in Naive Patients With Equivocal PI-RADS, Version 2, Score 3, Lesions: An MRI-based Nomogram to Avoid Unnecessary Surgical Intervention",Clin Genitourin Cancer. 2020 Oct;18(5):367-377. doi: 10.1016/j.clgc.2019.11.011. Epub 2019 Dec 5.,Zhang Y,https://www.ncbi.nlm.nih.gov/pubmed/32771334
16798,33245071,In-bore MRI targeted biopsy,Acta Biomed. 2020 Sep 23;91(10-S):e2020012. doi: 10.23750/abm.v91i10-S.10251.,Gurgitano M,https://www.ncbi.nlm.nih.gov/pubmed/33245071
16799,32796921,Genetic alterations in the 3q26.31-32 locus confer an aggressive prostate cancer phenotype,Commun Biol. 2020 Aug 14;3(1):440. doi: 10.1038/s42003-020-01175-x.,Simpson BS,https://www.ncbi.nlm.nih.gov/pubmed/32796921
16800,32725580,Gain-loss framing and patients' decisions: a linguistic examination of information framing in physician-patient conversations,J Behav Med. 2021 Feb;44(1):38-52. doi: 10.1007/s10865-020-00171-0. Epub 2020 Jul 28.,Fridman I,https://www.ncbi.nlm.nih.gov/pubmed/32725580
16801,31960124,Adherence to abiraterone or enzalutamide in elderly metastatic castration-resistant prostate cancer,Support Care Cancer. 2020 Oct;28(10):4687-4695. doi: 10.1007/s00520-020-05311-5. Epub 2020 Jan 20.,Banna GL,https://www.ncbi.nlm.nih.gov/pubmed/31960124
16804,32725755,Patient and caregiver benefit-risk preferences for nonmetastatic castration-resistant prostate cancer treatment,Cancer Med. 2020 Sep;9(18):6586-6596. doi: 10.1002/cam4.3321. Epub 2020 Jul 29.,Srinivas S,https://www.ncbi.nlm.nih.gov/pubmed/32725755
16805,32341037,Loss of a Negative Feedback Loop between IRF8 and AR Promotes Prostate Cancer Growth and Enzalutamide Resistance,Cancer Res. 2020 Jul 1;80(13):2927-2939. doi: 10.1158/0008-5472.CAN-19-2549. Epub 2020 Apr 27.,Wu H,https://www.ncbi.nlm.nih.gov/pubmed/32341037
16806,33198356,Current Status and Application of Metformin for Prostate Cancer: A Comprehensive Review,Int J Mol Sci. 2020 Nov 12;21(22):8540. doi: 10.3390/ijms21228540.,Ahn HK,https://www.ncbi.nlm.nih.gov/pubmed/33198356
16807,33080150,Use of the MyProstateScore Test to Rule Out Clinically Significant Cancer: Validation of a Straightforward Clinical Testing Approach,J Urol. 2021 Mar;205(3):732-739. doi: 10.1097/JU.0000000000001430. Epub 2020 Oct 20.,Tosoian JJ,https://www.ncbi.nlm.nih.gov/pubmed/33080150
16808,33084023,Access denied: The relationship between patient insurance status and access to high-volume hospitals,Cancer. 2021 Feb 15;127(4):577-585. doi: 10.1002/cncr.33237. Epub 2020 Oct 21.,Nabi J,https://www.ncbi.nlm.nih.gov/pubmed/33084023
16809,32826248,Unique Features of Prostate Cancer in African American and West Indian Patients Including Diagnosis of High Grade Cancers Using Only Elevated Serum Levels of Prostate Specific Antigen,Ann Clin Lab Sci. 2020 Jul;50(4):504-511.,Seydafkan S,https://www.ncbi.nlm.nih.gov/pubmed/32826248
16810,33135335,Differences in survival of prostate cancer Gleason 8-10 disease and the establishment of a new Gleason survival grading system,Cancer Med. 2021 Jan;10(1):87-97. doi: 10.1002/cam4.3571. Epub 2020 Nov 1.,Zhou Y,https://www.ncbi.nlm.nih.gov/pubmed/33135335
16813,32605736,Comparative efficacy of apalutamide darolutamide and enzalutamide for treatment of non-metastatic castrate-resistant prostate cancer: A systematic review and network meta-analysis,Urol Oncol. 2020 Nov;38(11):826-834. doi: 10.1016/j.urolonc.2020.03.022. Epub 2020 Jun 28.,Kumar J,https://www.ncbi.nlm.nih.gov/pubmed/32605736
16814,32247852,Metabolically stable diphenylamine derivatives suppress androgen receptor and BET protein in prostate cancer,Biochem Pharmacol. 2020 Jul;177:113946. doi: 10.1016/j.bcp.2020.113946. Epub 2020 Apr 2.,Yu J,https://www.ncbi.nlm.nih.gov/pubmed/32247852
16815,32125228,Prespecified 4-Kallikrein Marker Model at Age 50 or 60 for Early Detection of Lethal Prostate Cancer in a Large Population Based Cohort of Asymptomatic Men Followed for 20 Years,J Urol. 2020 Aug;204(2):281-288. doi: 10.1097/JU.0000000000001007. Epub 2020 Mar 3.,Vertosick EA,https://www.ncbi.nlm.nih.gov/pubmed/32125228
16816,30482583,Exhaled-breath Testing for Prostate Cancer Based on Volatile Organic Compound Profiling Using an Electronic Nose Device (AeonoseTM): A Preliminary Report,Eur Urol Focus. 2020 Nov 15;6(6):1220-1225. doi: 10.1016/j.euf.2018.11.006. Epub 2018 Nov 24.,Waltman CG,https://www.ncbi.nlm.nih.gov/pubmed/30482583
16817,32953881,Coexpression Network Analysis Identifies a Novel Nine-RNA Signature to Improve Prognostic Prediction for Prostate Cancer Patients,Biomed Res Int. 2020 Sep 1;2020:4264291. doi: 10.1155/2020/4264291. eCollection 2020.,Cai J,https://www.ncbi.nlm.nih.gov/pubmed/32953881
16818,32067844,Do patients who undergo multiparametric MRI for prostate cancer benefit from additional staging imaging? Results from a statewide collaborative,Urol Oncol. 2020 Jul;38(7):636.e13-636.e19. doi: 10.1016/j.urolonc.2020.01.011. Epub 2020 Feb 14.,Eyrich NW,https://www.ncbi.nlm.nih.gov/pubmed/32067844
16819,33168966,Management of men with metastatic castration-resistant prostate cancer following potent androgen receptor inhibition: a review of novel investigational therapies,Prostate Cancer Prostatic Dis. 2021 Jun;24(2):301-309. doi: 10.1038/s41391-020-00299-9. Epub 2020 Nov 9.,Labriola MK,https://www.ncbi.nlm.nih.gov/pubmed/33168966
16820,32529651,Prostate-specific membrane antigen expression in melanoma metastases,J Cutan Pathol. 2020 Dec;47(12):1115-1122. doi: 10.1111/cup.13774. Epub 2020 Jul 6.,Snow H,https://www.ncbi.nlm.nih.gov/pubmed/32529651
16821,32360240,Risk of dementia in prostate cancer survivors: A nationwide cohort study in Korea,Curr Probl Cancer. 2020 Dec;44(6):100578. doi: 10.1016/j.currproblcancer.2020.100578. Epub 2020 Apr 25.,Kang J,https://www.ncbi.nlm.nih.gov/pubmed/32360240
